标识符,总分数,指标1,指标2,指标3,指标4,指标5,指标6,指标7,指标8,指标9,指标10,指标11,指标12,指标13,指标14,指标15,指标16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.52847,63.48,33.33,50,50,28.57,33.33,33.33,78.57,100,25,20,50,50,100,100,33.33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.317346,71.91,33.33,28.57,28.57,50,100,78.57,25,28.57,33.33,20,100,28.57,100,20,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.858597,14.89,20,33.33,20,78.57,100,100,78.57,78.57,100,33.33,20,28.57,25,25,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.440012,91.63,50,50,20,33.33,20,28.57,28.57,50,25,50,78.57,100,33.33,78.57,20,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.692364,54.88,28.57,20,100,78.57,25,33.33,50,25,28.57,33.33,100,25,25,28.57,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.140793,53.95,20,50,25,28.57,20,20,28.57,25,78.57,50,28.57,20,33.33,28.57,25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.837032,70.69,25,25,78.57,78.57,33.33,20,20,20,78.57,20,20,20,28.57,28.57,78.57,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.360680,28.88,28.57,28.57,33.33,100,28.57,25,50,20,20,78.57,50,25,33.33,33.33,28.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.267695,24.34,33.33,28.57,50,33.33,28.57,100,28.57,100,20,78.57,50,33.33,20,100,28.57,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.397446,30.62,20,25,50,50,50,25,78.57,33.33,33.33,25,100,25,25,25,33.33,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.120824,23.98,100,20,25,25,78.57,50,78.57,33.33,78.57,50,100,20,50,50,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.433932,42.72,78.57,28.57,25,78.57,20,100,25,28.57,100,33.33,78.57,25,20,100,50,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.370259,81.23,78.57,50,50,25,28.57,25,20,50,28.57,78.57,100,33.33,100,33.33,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.869794,58.95,78.57,78.57,50,33.33,78.57,78.57,20,100,28.57,33.33,33.33,20,100,33.33,100,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.744321,48.11,28.57,28.57,78.57,25,28.57,100,33.33,25,50,50,25,28.57,20,20,28.57,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.433420,19.72,28.57,28.57,100,25,50,50,50,28.57,28.57,25,78.57,100,28.57,28.57,50,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.807750,31.74,33.33,33.33,100,33.33,25,50,78.57,20,20,50,100,78.57,20,20,50,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.183720,87.15,20,33.33,28.57,100,20,28.57,20,33.33,78.57,20,33.33,50,20,33.33,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.787278,31.38,25,25,20,100,78.57,25,50,78.57,25,25,20,25,20,100,20,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.742847,2.9,20,50,33.33,33.33,50,20,78.57,78.57,20,78.57,25,25,33.33,28.57,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.116644,20.74,50,100,78.57,50,50,20,33.33,28.57,50,33.33,100,25,25,78.57,28.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.879432,22.93,20,28.57,28.57,28.57,50,78.57,28.57,100,20,33.33,25,100,33.33,25,33.33,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.868928,89.52,25,50,20,100,28.57,33.33,50,20,25,20,25,20,33.33,50,33.33,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.911386,68.57,78.57,78.57,28.57,50,20,25,28.57,20,20,100,25,100,78.57,100,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.355446,23.16,100,20,28.57,50,100,25,33.33,50,33.33,50,78.57,25,33.33,100,33.33,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.89654,42.35,78.57,78.57,28.57,20,33.33,50,28.57,28.57,33.33,28.57,33.33,50,33.33,28.57,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.821135,52.1,33.33,100,20,28.57,33.33,78.57,20,33.33,50,25,33.33,28.57,28.57,20,78.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.196454,50.28,20,78.57,28.57,33.33,20,100,20,50,28.57,50,33.33,50,28.57,20,28.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.476905,49.37,33.33,20,28.57,33.33,28.57,78.57,25,25,33.33,28.57,50,28.57,25,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.87353,53.36,25,20,78.57,100,20,50,78.57,20,100,50,20,100,78.57,50,25,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.392397,43.2,50,78.57,100,20,20,28.57,100,33.33,33.33,50,78.57,28.57,33.33,78.57,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.822343,46.18,33.33,28.57,78.57,25,25,33.33,25,25,78.57,78.57,28.57,50,100,20,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.138703,75.33,28.57,20,20,28.57,25,33.33,28.57,78.57,25,78.57,50,78.57,28.57,25,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.51567,5.41,78.57,33.33,100,28.57,33.33,28.57,50,100,20,28.57,20,25,50,100,25,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.219489,18.68,20,20,50,20,50,50,33.33,33.33,33.33,20,28.57,33.33,33.33,50,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.858139,97.55,28.57,28.57,25,25,20,28.57,20,33.33,33.33,25,33.33,25,100,100,20,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.826242,58.18,25,33.33,20,20,33.33,50,78.57,28.57,28.57,28.57,28.57,28.57,25,78.57,20,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.201814,22.92,20,33.33,100,100,78.57,28.57,28.57,25,28.57,78.57,78.57,25,20,78.57,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.113089,69.41,33.33,100,33.33,25,78.57,25,50,100,78.57,20,25,50,78.57,33.33,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.123576,56.08,28.57,100,28.57,33.33,78.57,25,100,50,20,100,25,78.57,100,100,78.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.658948,96.92,100,25,33.33,78.57,100,33.33,33.33,78.57,20,20,33.33,20,100,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.909606,15.65,50,100,25,78.57,28.57,20,78.57,100,25,28.57,20,33.33,33.33,28.57,50,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.116720,7.95,100,100,25,100,33.33,28.57,100,28.57,25,33.33,25,25,100,33.33,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.663838,56.56,28.57,33.33,33.33,20,28.57,20,50,50,25,100,100,50,100,100,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.420535,35.45,25,28.57,100,28.57,25,100,33.33,20,100,28.57,20,33.33,100,28.57,33.33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.668401,76.34,100,50,100,28.57,33.33,20,33.33,100,78.57,20,20,50,78.57,78.57,50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.626540,45.2,28.57,100,25,78.57,28.57,25,100,100,100,33.33,20,100,50,20,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.138469,72.39,33.33,78.57,100,100,50,25,33.33,25,100,50,33.33,100,100,33.33,33.33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.361841,3.33,100,50,78.57,25,20,33.33,25,33.33,50,28.57,20,78.57,78.57,33.33,33.33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.817895,88.93,50,100,78.57,28.57,78.57,78.57,25,78.57,28.57,25,20,50,33.33,100,28.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.58831,25.79,20,50,25,78.57,100,25,100,20,25,20,20,28.57,33.33,20,28.57,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.472296,22.12,28.57,50,20,100,100,20,100,20,50,25,78.57,100,100,25,25,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.96524,50.79,100,50,20,50,25,33.33,33.33,78.57,25,28.57,33.33,28.57,78.57,50,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.726420,57.73,25,28.57,25,78.57,100,50,28.57,100,28.57,50,50,78.57,50,28.57,50,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.205849,50.7,50,78.57,20,78.57,50,25,28.57,20,20,25,78.57,20,50,100,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.748402,43.01,28.57,50,28.57,28.57,33.33,20,25,20,78.57,20,78.57,100,50,25,33.33,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.496968,88.49,78.57,78.57,78.57,100,33.33,25,33.33,28.57,33.33,78.57,33.33,50,20,50,25,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.867448,21.95,25,20,25,20,100,33.33,33.33,78.57,20,25,100,25,50,78.57,28.57,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.807937,12.97,33.33,25,50,20,50,28.57,50,78.57,33.33,78.57,78.57,20,28.57,20,25,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.831632,20.07,78.57,50,25,50,50,25,100,33.33,100,100,78.57,28.57,20,28.57,33.33,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.853015,11.58,28.57,28.57,78.57,33.33,28.57,78.57,50,50,78.57,28.57,50,33.33,25,33.33,28.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.58374,96.01,78.57,50,100,50,28.57,25,33.33,25,20,28.57,100,33.33,78.57,25,28.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.322547,31.98,28.57,28.57,50,50,50,100,28.57,25,20,33.33,25,78.57,33.33,100,50,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.359803,57.74,78.57,78.57,78.57,33.33,78.57,20,20,28.57,28.57,100,33.33,33.33,28.57,28.57,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.853021,12.52,25,50,50,28.57,28.57,25,100,25,28.57,33.33,20,20,28.57,20,20,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.886013,88.41,28.57,78.57,100,78.57,50,50,100,25,50,25,28.57,78.57,50,78.57,78.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.323785,24.28,33.33,100,28.57,100,25,78.57,28.57,78.57,50,100,28.57,28.57,33.33,33.33,78.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.106191,62.74,33.33,78.57,78.57,100,78.57,33.33,25,20,100,78.57,78.57,50,20,33.33,20,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.726345,18.88,50,50,20,50,78.57,50,25,78.57,25,100,25,50,33.33,78.57,20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.870953,24.25,25,50,78.57,50,33.33,20,33.33,50,33.33,78.57,50,100,78.57,33.33,50,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.197764,3.88,33.33,25,28.57,33.33,50,28.57,33.33,78.57,28.57,33.33,33.33,100,50,33.33,50,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.112277,78.59,78.57,50,25,100,78.57,78.57,50,100,100,50,33.33,20,25,78.57,33.33,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.819109,79.45,20,28.57,25,25,33.33,50,33.33,33.33,20,78.57,78.57,33.33,50,20,28.57,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.57334,46.1,25,25,100,20,25,25,33.33,100,33.33,28.57,28.57,100,28.57,20,25,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.89366,93.29,78.57,25,78.57,78.57,50,100,28.57,50,100,20,25,33.33,25,50,100,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.495540,29.08,78.57,20,100,20,100,50,25,100,33.33,78.57,50,33.33,33.33,50,25,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.726537,38.15,25,33.33,25,100,20,78.57,50,25,25,78.57,78.57,28.57,50,20,33.33,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.669597,95.43,50,50,100,33.33,100,100,20,50,28.57,100,50,25,78.57,25,33.33,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.602201,75.69,50,28.57,28.57,78.57,28.57,100,28.57,28.57,100,33.33,100,25,20,100,28.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.821922,79.21,78.57,100,28.57,33.33,78.57,25,33.33,33.33,20,28.57,50,25,50,100,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.548780,25.75,78.57,20,50,20,78.57,20,20,50,100,33.33,20,50,100,100,50,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.749142,27.69,100,33.33,25,28.57,50,20,50,25,100,28.57,20,100,100,50,50,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.127576,19.51,33.33,33.33,50,33.33,20,50,28.57,78.57,50,50,20,28.57,28.57,100,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.359138,82.78,100,50,20,33.33,78.57,100,20,33.33,50,100,28.57,33.33,100,25,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.441304,72.16,78.57,50,100,33.33,20,20,100,50,78.57,50,20,20,50,33.33,20,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.361151,76.02,100,50,33.33,25,25,78.57,100,78.57,25,25,50,50,78.57,100,100,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.357018,9.49,25,33.33,28.57,33.33,25,78.57,33.33,20,25,100,20,33.33,25,50,100,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.227204,54.09,78.57,25,28.57,28.57,50,50,100,20,20,78.57,25,50,33.33,25,50,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.807560,48.62,20,100,33.33,33.33,100,25,33.33,78.57,100,100,33.33,33.33,33.33,78.57,78.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.138449,44.76,100,100,28.57,25,50,50,100,20,33.33,78.57,28.57,28.57,25,33.33,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.206750,88.93,25,28.57,78.57,28.57,100,50,50,28.57,100,25,100,50,20,50,100,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.56050,17.14,100,25,28.57,33.33,28.57,33.33,78.57,78.57,33.33,28.57,50,20,25,33.33,33.33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.322395,40.15,33.33,20,25,28.57,50,33.33,78.57,33.33,50,20,25,25,100,28.57,78.57,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.398005,93.85,78.57,28.57,50,25,28.57,25,78.57,28.57,50,25,50,100,100,25,78.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.135129,13.55,25,20,100,33.33,28.57,50,78.57,33.33,28.57,25,20,100,100,28.57,28.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.737921,8.65,50,33.33,28.57,50,20,100,20,50,100,78.57,33.33,78.57,20,33.33,25,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.421734,45.54,25,33.33,50,28.57,100,28.57,50,50,78.57,28.57,100,78.57,20,20,78.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.749847,18.02,100,100,28.57,33.33,100,25,33.33,50,100,100,33.33,28.57,100,50,78.57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.881648,52.42,100,100,50,78.57,33.33,78.57,33.33,33.33,20,100,100,33.33,20,33.33,100,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.281770,86.06,50,50,50,20,50,78.57,28.57,28.57,78.57,28.57,25,33.33,50,20,100,33.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.804968,81.2,100,78.57,28.57,25,20,28.57,20,28.57,78.57,20,100,50,28.57,50,33.33,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.495984,38.63,100,28.57,50,25,33.33,28.57,100,33.33,25,33.33,50,78.57,50,25,100,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.430291,46.04,100,50,25,28.57,28.57,20,100,50,20,28.57,100,20,25,50,33.33,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.399879,16.49,25,25,25,100,50,100,20,100,78.57,33.33,28.57,33.33,100,25,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.392823,47.49,50,25,20,28.57,33.33,20,28.57,100,100,20,33.33,25,20,78.57,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.547937,82.44,20,28.57,28.57,100,33.33,20,20,25,25,25,20,20,50,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.389662,74.54,25,78.57,100,50,20,50,78.57,25,100,28.57,33.33,78.57,20,78.57,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.187055,21.78,20,28.57,28.57,33.33,78.57,28.57,33.33,28.57,33.33,20,33.33,33.33,100,100,20,78.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.909237,3.72,50,50,25,100,100,25,50,100,28.57,50,20,100,28.57,25,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.398340,90.69,100,78.57,20,100,20,28.57,33.33,20,50,33.33,28.57,25,33.33,33.33,28.57,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.397366,99.75,25,20,25,78.57,50,78.57,25,100,33.33,33.33,20,100,78.57,33.33,78.57,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.432750,67.43,78.57,25,50,100,28.57,20,100,50,20,20,20,28.57,50,33.33,28.57,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://doi.org/10.1594/PANGAEA.323945,87.87,20,78.57,20,33.33,25,28.57,33.33,25,28.57,20,78.57,100,50,100,50,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
